identifier,major_group,taxon_id,species,uniprot_id,InterPro_id
InterPro|IPR035076_A0A6J1ZSG1|Acinonyx_jubatus,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,A0A6J1ZSG1,IPR035076
InterPro|IPR035076_A0A6J1ZTR0|Acinonyx_jubatus,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,A0A6J1ZTR0,IPR035076
InterPro|IPR035076_A0A6J1ZTR6|Acinonyx_jubatus,UPAR/Ly6 domain-containing protein,32536,Acinonyx jubatus,A0A6J1ZTR6,IPR035076
InterPro|IPR035076_A0A6J2BAL1|Zalophus_californianus,UPAR/Ly6 domain-containing protein,9704,Zalophus californianus,A0A6J2BAL1,IPR035076
InterPro|IPR035076_A0A6J2BAT4|Zalophus_californianus,UPAR/Ly6 domain-containing protein,9704,Zalophus californianus,A0A6J2BAT4,IPR035076
InterPro|IPR035076_A0A6J2BGM6|Zalophus_californianus,Snake toxin/toxin-like domain-containing protein,9704,Zalophus californianus,A0A6J2BGM6,IPR035076
InterPro|IPR035076_A0A6J2BHQ3|Zalophus_californianus,UPAR/Ly6 domain-containing protein,9704,Zalophus californianus,A0A6J2BHQ3,IPR035076
InterPro|IPR035076_A0A6J2H4N7|Pipra_filicauda,UPAR/Ly6 domain-containing protein,649802,Pipra filicauda,A0A6J2H4N7,IPR035076
InterPro|IPR035076_A0A6J2H530|Pipra_filicauda,UPAR/Ly6 domain-containing protein,649802,Pipra filicauda,A0A6J2H530,IPR035076
InterPro|IPR035076_A0A6J2H534|Pipra_filicauda,UPAR/Ly6 domain-containing protein,649802,Pipra filicauda,A0A6J2H534,IPR035076
InterPro|IPR035076_A0A6J2H587|Pipra_filicauda,UPAR/Ly6 domain-containing protein,649802,Pipra filicauda,A0A6J2H587,IPR035076
InterPro|IPR035076_A0A6J2NAA9|Phyllostomus_discolor,UPAR/Ly6 domain-containing protein,89673,Phyllostomus discolor,A0A6J2NAA9,IPR035076
InterPro|IPR035076_A0A6J2NAS8|Phyllostomus_discolor,UPAR/Ly6 domain-containing protein,89673,Phyllostomus discolor,A0A6J2NAS8,IPR035076
InterPro|IPR035076_A0A6J2NAT8|Phyllostomus_discolor,UPAR/Ly6 domain-containing protein,89673,Phyllostomus discolor,A0A6J2NAT8,IPR035076
InterPro|IPR035076_A0A6J2NHM7|Phyllostomus_discolor,UPAR/Ly6 domain-containing protein,89673,Phyllostomus discolor,A0A6J2NHM7,IPR035076
InterPro|IPR035076_A0A6J3BGR3|Vicugna_pacos,UPAR/Ly6 domain-containing protein,30538,Vicugna pacos,A0A6J3BGR3,IPR035076
InterPro|IPR035076_A0A6J3CDH3|Aythya_fuligula,UPAR/Ly6 domain-containing protein,219594,Aythya fuligula,A0A6J3CDH3,IPR035076
InterPro|IPR035076_A0A6J3CI16|Aythya_fuligula,UPAR/Ly6 domain-containing protein,219594,Aythya fuligula,A0A6J3CI16,IPR035076
InterPro|IPR035076_A0A6J3CL17|Aythya_fuligula,UPAR/Ly6 domain-containing protein,219594,Aythya fuligula,A0A6J3CL17,IPR035076
InterPro|IPR035076_A0A6J3FCX6|Sapajus_apella,Snake toxin/toxin-like domain-containing protein,9515,Sapajus apella,A0A6J3FCX6,IPR035076
InterPro|IPR035076_A0A6J3FXV0|Sapajus_apella,UPAR/Ly6 domain-containing protein,9515,Sapajus apella,A0A6J3FXV0,IPR035076
InterPro|IPR035076_A0A6J3FY51|Sapajus_apella,UPAR/Ly6 domain-containing protein,9515,Sapajus apella,A0A6J3FY51,IPR035076
InterPro|IPR035076_A0A6J3FZC1|Sapajus_apella,UPAR/Ly6 domain-containing protein,9515,Sapajus apella,A0A6J3FZC1,IPR035076
InterPro|IPR035076_A0A6J3FZF8|Sapajus_apella,UPAR/Ly6 domain-containing protein,9515,Sapajus apella,A0A6J3FZF8,IPR035076
InterPro|IPR035076_A0A6J3QAH1|Tursiops_truncatus,UPAR/Ly6 domain-containing protein,9739,Tursiops truncatus,A0A6J3QAH1,IPR035076
InterPro|IPR035076_A0A6J8D2Z5|Mytilus_coruscus,UPAR/Ly6 domain-containing protein,42192,Mytilus coruscus,A0A6J8D2Z5,IPR035076
InterPro|IPR035076_A0A6P3E739|Ovis_aries,UPAR/Ly6 domain-containing protein,9940,Ovis aries,A0A6P3E739,IPR035076
InterPro|IPR035076_A0A6P3F4Y4|Octodon_degus,UPAR/Ly6 domain-containing protein,10160,Octodon degus,A0A6P3F4Y4,IPR035076
InterPro|IPR035076_A0A6P3F503|Octodon_degus,UPAR/Ly6 domain-containing protein,10160,Octodon degus,A0A6P3F503,IPR035076
InterPro|IPR035076_A0A6P3F527|Octodon_degus,UPAR/Ly6 domain-containing protein,10160,Octodon degus,A0A6P3F527,IPR035076
InterPro|IPR035076_A0A6P3FG66|Octodon_degus,UPAR/Ly6 domain-containing protein,10160,Octodon degus,A0A6P3FG66,IPR035076
InterPro|IPR035076_A0A6P3FJN7|Octodon_degus,UPAR/Ly6 domain-containing protein,10160,Octodon degus,A0A6P3FJN7,IPR035076
InterPro|IPR035076_A0A6P3HFU6|Bison_bison_bison,UPAR/Ly6 domain-containing protein,43346,Bison bison bison,A0A6P3HFU6,IPR035076
InterPro|IPR035076_A0A6P3I0C3|Bison_bison_bison,UPAR/Ly6 domain-containing protein,43346,Bison bison bison,A0A6P3I0C3,IPR035076
InterPro|IPR035076_A0A6P3I2K6|Bison_bison_bison,UPAR/Ly6 domain-containing protein,43346,Bison bison bison,A0A6P3I2K6,IPR035076
InterPro|IPR035076_A0A6P3R2B4|Pteropus_vampyrus,UPAR/Ly6 domain-containing protein,132908,Pteropus vampyrus,A0A6P3R2B4,IPR035076
InterPro|IPR035076_A0A6P3R8N7|Pteropus_vampyrus,UPAR/Ly6 domain-containing protein,132908,Pteropus vampyrus,A0A6P3R8N7,IPR035076
InterPro|IPR035076_A0A6P3VCL9|Octodon_degus,UPAR/Ly6 domain-containing protein,10160,Octodon degus,A0A6P3VCL9,IPR035076
InterPro|IPR035076_A0A6P4WJ74|Panthera_pardus,UPAR/Ly6 domain-containing protein,9691,Panthera pardus,A0A6P4WJ74,IPR035076
InterPro|IPR035076_A0A6P4WJZ8|Panthera_pardus,UPAR/Ly6 domain-containing protein,9691,Panthera pardus,A0A6P4WJZ8,IPR035076
InterPro|IPR035076_A0A6P4X9G1|Panthera_pardus,UPAR/Ly6 domain-containing protein,9691,Panthera pardus,A0A6P4X9G1,IPR035076
InterPro|IPR035076_A0A6P4Z3G5|Branchiostoma_belcheri,Snake toxin/toxin-like domain-containing protein,7741,Branchiostoma belcheri,A0A6P4Z3G5,IPR035076
InterPro|IPR035076_A0A6P5CU70|Bos_indicus,UPAR/Ly6 domain-containing protein,9915,Bos indicus,A0A6P5CU70,IPR035076
InterPro|IPR035076_A0A6P5CWQ7|Bos_indicus,UPAR/Ly6 domain-containing protein,9915,Bos indicus,A0A6P5CWQ7,IPR035076
InterPro|IPR035076_A0A6P5KXC8|Phascolarctos_cinereus,UPAR/Ly6 domain-containing protein,38626,Phascolarctos cinereus,A0A6P5KXC8,IPR035076
InterPro|IPR035076_A0A6P5KXD8|Phascolarctos_cinereus,UPAR/Ly6 domain-containing protein,38626,Phascolarctos cinereus,A0A6P5KXD8,IPR035076
InterPro|IPR035076_A0A6P5KXK8|Phascolarctos_cinereus,UPAR/Ly6 domain-containing protein,38626,Phascolarctos cinereus,A0A6P5KXK8,IPR035076
InterPro|IPR035076_A0A6P5KZ16|Phascolarctos_cinereus,UPAR/Ly6 domain-containing protein,38626,Phascolarctos cinereus,A0A6P5KZ16,IPR035076
InterPro|IPR035076_A0A6P5KZB8|Phascolarctos_cinereus,Snake toxin/toxin-like domain-containing protein,38626,Phascolarctos cinereus,A0A6P5KZB8,IPR035076
InterPro|IPR035076_A0A6P5L1I6|Phascolarctos_cinereus,UPAR/Ly6 domain-containing protein,38626,Phascolarctos cinereus,A0A6P5L1I6,IPR035076
InterPro|IPR035076_A0A6P5L4Y3|Phascolarctos_cinereus,UPAR/Ly6 domain-containing protein,38626,Phascolarctos cinereus,A0A6P5L4Y3,IPR035076
InterPro|IPR035076_A0A6P5P9V9|Mus_caroli,UPAR/Ly6 domain-containing protein,10089,Mus caroli,A0A6P5P9V9,IPR035076
InterPro|IPR035076_A0A6P5PDE4|Mus_caroli,UPAR/Ly6 domain-containing protein,10089,Mus caroli,A0A6P5PDE4,IPR035076
InterPro|IPR035076_A0A6P5QXC5|Mus_caroli,UPAR/Ly6 domain-containing protein,10089,Mus caroli,A0A6P5QXC5,IPR035076
InterPro|IPR035076_A0A6P5R571|Mus_caroli,UPAR/Ly6 domain-containing protein,10089,Mus caroli,A0A6P5R571,IPR035076
InterPro|IPR035076_A0A6P5R7X9|Mus_caroli,UPAR/Ly6 domain-containing protein,10089,Mus caroli,A0A6P5R7X9,IPR035076
InterPro|IPR035076_A0A6P6F4V9|Octodon_degus,UPAR/Ly6 domain-containing protein,10160,Octodon degus,A0A6P6F4V9,IPR035076
InterPro|IPR035076_A0A6P6HUB1|Puma_concolor,UPAR/Ly6 domain-containing protein,9696,Puma concolor,A0A6P6HUB1,IPR035076
InterPro|IPR035076_A0A6P6JWE3|Carassius_auratus,UPAR/Ly6 domain-containing protein,7957,Carassius auratus,A0A6P6JWE3,IPR035076
InterPro|IPR035076_A0A6P6M227|Carassius_auratus,UPAR/Ly6 domain-containing protein,7957,Carassius auratus,A0A6P6M227,IPR035076
InterPro|IPR035076_A0A6P6N122|Carassius_auratus,UPAR/Ly6 domain-containing protein,7957,Carassius auratus,A0A6P6N122,IPR035076
InterPro|IPR035076_A0A6P6R6C1|Carassius_auratus,Snake toxin/toxin-like domain-containing protein,7957,Carassius auratus,A0A6P6R6C1,IPR035076
InterPro|IPR035076_A0A6P7WSB6|Microcaecilia_unicolor,Snake toxin/toxin-like domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7WSB6,IPR035076
InterPro|IPR035076_A0A6P7X0R9|Microcaecilia_unicolor,UPAR/Ly6 domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7X0R9,IPR035076
InterPro|IPR035076_A0A6P7X7A8|Microcaecilia_unicolor,UPAR/Ly6 domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7X7A8,IPR035076
InterPro|IPR035076_A0A6P7Z8D7|Microcaecilia_unicolor,Snake toxin/toxin-like domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7Z8D7,IPR035076
InterPro|IPR035076_A0A6P7ZH77|Microcaecilia_unicolor,UPAR/Ly6 domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7ZH77,IPR035076
InterPro|IPR035076_A0A6P7ZLI9|Microcaecilia_unicolor,UPAR/Ly6 domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7ZLI9,IPR035076
InterPro|IPR035076_A0A6P7ZLK9|Microcaecilia_unicolor,UPAR/Ly6 domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7ZLK9,IPR035076
InterPro|IPR035076_A0A6P7ZLR4|Microcaecilia_unicolor,UPAR/Ly6 domain-containing protein,1415580,Microcaecilia unicolor,A0A6P7ZLR4,IPR035076
InterPro|IPR035076_A0A6P8PMQ1|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8PMQ1,IPR035076
InterPro|IPR035076_A0A6P8PTC0|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8PTC0,IPR035076
InterPro|IPR035076_A0A6P8PZB5|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8PZB5,IPR035076
InterPro|IPR035076_A0A6P8Q0D8|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8Q0D8,IPR035076
InterPro|IPR035076_A0A6P8Q3T5|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8Q3T5,IPR035076
InterPro|IPR035076_A0A6P8QF03|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8QF03,IPR035076
InterPro|IPR035076_A0A6P8QU99|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8QU99,IPR035076
InterPro|IPR035076_A0A6P8QV84|Geotrypetes_seraphini,UPAR/Ly6 domain-containing protein,260995,Geotrypetes seraphini,A0A6P8QV84,IPR035076
InterPro|IPR035076_A0A6P9BW18|Pantherophis_guttatus,UPAR/Ly6 domain-containing protein,94885,Pantherophis guttatus,A0A6P9BW18,IPR035076
InterPro|IPR035076_A0A6P9BXG3|Pantherophis_guttatus,UPAR/Ly6 domain-containing protein,94885,Pantherophis guttatus,A0A6P9BXG3,IPR035076
InterPro|IPR035076_A0A6P9C7G6|Pantherophis_guttatus,UPAR/Ly6 domain-containing protein,94885,Pantherophis guttatus,A0A6P9C7G6,IPR035076
InterPro|IPR035076_A0A6P9C8D4|Pantherophis_guttatus,UPAR/Ly6 domain-containing protein,94885,Pantherophis guttatus,A0A6P9C8D4,IPR035076
InterPro|IPR035076_A0A6P9C8D7|Pantherophis_guttatus,UPAR/Ly6 domain-containing protein,94885,Pantherophis guttatus,A0A6P9C8D7,IPR035076
InterPro|IPR035076_A0A6P9DAJ3|Pantherophis_guttatus,Snake toxin/toxin-like domain-containing protein,94885,Pantherophis guttatus,A0A6P9DAJ3,IPR035076
InterPro|IPR035076_A0A7E4ZYH8|Panagrellus_redivivus,Snake toxin/toxin-like domain-containing protein,6233,Panagrellus redivivus,A0A7E4ZYH8,IPR035076
InterPro|IPR035076_A0A7I5E9C6|Haemonchus_contortus,Snake toxin/toxin-like domain-containing protein,6289,Haemonchus contortus,A0A7I5E9C6,IPR035076
InterPro|IPR035076_A0A7J6BV79|Onychostoma_macrolepis,Uncharacterized protein,369639,Onychostoma macrolepis,A0A7J6BV79,IPR035076
InterPro|IPR035076_A0A7J6BV85|Onychostoma_macrolepis,UPAR/Ly6 domain-containing protein,369639,Onychostoma macrolepis,A0A7J6BV85,IPR035076
InterPro|IPR035076_A0A7J7EUI8|Diceros_bicornis_minor,UPAR/Ly6 domain-containing protein,77932,Diceros bicornis minor,A0A7J7EUI8,IPR035076
InterPro|IPR035076_A0A7J7F771|Diceros_bicornis_minor,Snake toxin/toxin-like domain-containing protein,77932,Diceros bicornis minor,A0A7J7F771,IPR035076
InterPro|IPR035076_A0A7J7F831|Diceros_bicornis_minor,UPAR/Ly6 domain-containing protein,77932,Diceros bicornis minor,A0A7J7F831,IPR035076
InterPro|IPR035076_A0A7J7TIU9|Myotis_myotis,UPAR/Ly6 domain-containing protein,51298,Myotis myotis,A0A7J7TIU9,IPR035076
InterPro|IPR035076_A0A7J7TIW0|Myotis_myotis,UPAR/Ly6 domain-containing protein,51298,Myotis myotis,A0A7J7TIW0,IPR035076
InterPro|IPR035076_A0A7J7TIY8|Myotis_myotis,UPAR/Ly6 domain-containing protein,51298,Myotis myotis,A0A7J7TIY8,IPR035076
InterPro|IPR035076_A0A7J7VE46|Rhinolophus_ferrumequinum,UPAR/Ly6 domain-containing protein,59479,Rhinolophus ferrumequinum,A0A7J7VE46,IPR035076
InterPro|IPR035076_A0A7J7VEA2|Rhinolophus_ferrumequinum,UPAR/Ly6 domain-containing protein,59479,Rhinolophus ferrumequinum,A0A7J7VEA2,IPR035076
InterPro|IPR035076_A0A7J7VER8|Rhinolophus_ferrumequinum,UPAR/Ly6 domain-containing protein,59479,Rhinolophus ferrumequinum,A0A7J7VER8,IPR035076
InterPro|IPR035076_A0A7J7VMM4|Pipistrellus_kuhlii,UPAR/Ly6 domain-containing protein,59472,Pipistrellus kuhlii,A0A7J7VMM4,IPR035076
InterPro|IPR035076_A0A7J7VMR6|Pipistrellus_kuhlii,UPAR/Ly6 domain-containing protein,59472,Pipistrellus kuhlii,A0A7J7VMR6,IPR035076
InterPro|IPR035076_A0A7J8BBG0|Molossus_molossus,UPAR/Ly6 domain-containing protein,27622,Molossus molossus,A0A7J8BBG0,IPR035076
InterPro|IPR035076_A0A7J8BBH3|Molossus_molossus,UPAR/Ly6 domain-containing protein,27622,Molossus molossus,A0A7J8BBH3,IPR035076
InterPro|IPR035076_A0A7J8C325|Rousettus_aegyptiacus,UPAR/Ly6 domain-containing protein,9407,Rousettus aegyptiacus,A0A7J8C325,IPR035076
InterPro|IPR035076_A0A7J8C326|Rousettus_aegyptiacus,UPAR/Ly6 domain-containing protein,9407,Rousettus aegyptiacus,A0A7J8C326,IPR035076
InterPro|IPR035076_A0A7K4J2A9|Geococcyx_californianus,UPAR/Ly6 domain-containing protein,8947,Geococcyx californianus,A0A7K4J2A9,IPR035076
InterPro|IPR035076_A0A7K4JBN9|Geococcyx_californianus,UPAR/Ly6 domain-containing protein,8947,Geococcyx californianus,A0A7K4JBN9,IPR035076
InterPro|IPR035076_A0A7K4JMQ1|Geococcyx_californianus,UPAR/Ly6 domain-containing protein,8947,Geococcyx californianus,A0A7K4JMQ1,IPR035076
InterPro|IPR035076_A0A7K4JMR1|Geococcyx_californianus,UPAR/Ly6 domain-containing protein,8947,Geococcyx californianus,A0A7K4JMR1,IPR035076
InterPro|IPR035076_A0A7K4JMZ9|Geococcyx_californianus,UPAR/Ly6 domain-containing protein,8947,Geococcyx californianus,A0A7K4JMZ9,IPR035076
InterPro|IPR035076_A0A7K4JTN9|Geococcyx_californianus,Snake toxin/toxin-like domain-containing protein,8947,Geococcyx californianus,A0A7K4JTN9,IPR035076
InterPro|IPR035076_A0A7K4K243|Crypturellus_soui,Snake toxin/toxin-like domain-containing protein,458187,Crypturellus soui,A0A7K4K243,IPR035076
InterPro|IPR035076_A0A7K4KN32|Crypturellus_soui,UPAR/Ly6 domain-containing protein,458187,Crypturellus soui,A0A7K4KN32,IPR035076
InterPro|IPR035076_A0A7K4KNC3|Crypturellus_soui,UPAR/Ly6 domain-containing protein,458187,Crypturellus soui,A0A7K4KNC3,IPR035076
InterPro|IPR035076_A0A7K4KY65|Crypturellus_soui,Snake toxin/toxin-like domain-containing protein,458187,Crypturellus soui,A0A7K4KY65,IPR035076
InterPro|IPR035076_A0A7K4LQN6|Crypturellus_undulatus,Snake toxin/toxin-like domain-containing protein,48396,Crypturellus undulatus,A0A7K4LQN6,IPR035076
InterPro|IPR035076_A0A7K4LRY5|Crypturellus_undulatus,Snake toxin/toxin-like domain-containing protein,48396,Crypturellus undulatus,A0A7K4LRY5,IPR035076
InterPro|IPR035076_A0A7K4M1K7|Crypturellus_undulatus,UPAR/Ly6 domain-containing protein,48396,Crypturellus undulatus,A0A7K4M1K7,IPR035076
InterPro|IPR035076_A0A7K4M1L3|Crypturellus_undulatus,UPAR/Ly6 domain-containing protein,48396,Crypturellus undulatus,A0A7K4M1L3,IPR035076
InterPro|IPR035076_A0A7K4Q2Y6|Melospiza_melodia,Snake toxin/toxin-like domain-containing protein,44397,Melospiza melodia,A0A7K4Q2Y6,IPR035076
InterPro|IPR035076_A0A7K4Q2Y9|Melospiza_melodia,UPAR/Ly6 domain-containing protein,44397,Melospiza melodia,A0A7K4Q2Y9,IPR035076
InterPro|IPR035076_A0A7K4Q300|Melospiza_melodia,UPAR/Ly6 domain-containing protein,44397,Melospiza melodia,A0A7K4Q300,IPR035076
InterPro|IPR035076_A0A7K4Q3A3|Melospiza_melodia,UPAR/Ly6 domain-containing protein,44397,Melospiza melodia,A0A7K4Q3A3,IPR035076
InterPro|IPR035076_A0A7K4Q3B4|Melospiza_melodia,UPAR/Ly6 domain-containing protein,44397,Melospiza melodia,A0A7K4Q3B4,IPR035076
InterPro|IPR035076_A0A7K4QY64|Neopipo_cinnamomea,UPAR/Ly6 domain-containing protein,456388,Neopipo cinnamomea,A0A7K4QY64,IPR035076
InterPro|IPR035076_A0A7K4QY93|Neopipo_cinnamomea,UPAR/Ly6 domain-containing protein,456388,Neopipo cinnamomea,A0A7K4QY93,IPR035076
InterPro|IPR035076_A0A7K4QYA1|Neopipo_cinnamomea,UPAR/Ly6 domain-containing protein,456388,Neopipo cinnamomea,A0A7K4QYA1,IPR035076
InterPro|IPR035076_A0A7K4QYE9|Neopipo_cinnamomea,UPAR/Ly6 domain-containing protein,456388,Neopipo cinnamomea,A0A7K4QYE9,IPR035076
InterPro|IPR035076_A0A7K4QYH9|Neopipo_cinnamomea,UPAR/Ly6 domain-containing protein,456388,Neopipo cinnamomea,A0A7K4QYH9,IPR035076
InterPro|IPR035076_A0A7K4RRL4|Columbina_picui,Snake toxin/toxin-like domain-containing protein,115618,Columbina picui,A0A7K4RRL4,IPR035076
InterPro|IPR035076_A0A7K4RRL7|Columbina_picui,UPAR/Ly6 domain-containing protein,115618,Columbina picui,A0A7K4RRL7,IPR035076
InterPro|IPR035076_A0A7K4RRN2|Columbina_picui,UPAR/Ly6 domain-containing protein,115618,Columbina picui,A0A7K4RRN2,IPR035076
InterPro|IPR035076_A0A7K4RRQ2|Columbina_picui,UPAR/Ly6 domain-containing protein,115618,Columbina picui,A0A7K4RRQ2,IPR035076
InterPro|IPR035076_A0A7K4RT94|Columbina_picui,UPAR/Ly6 domain-containing protein,115618,Columbina picui,A0A7K4RT94,IPR035076
InterPro|IPR035076_A0A7K4T804|Burhinus_bistriatus,UPAR/Ly6 domain-containing protein,240201,Burhinus bistriatus,A0A7K4T804,IPR035076
InterPro|IPR035076_A0A7K4T870|Burhinus_bistriatus,UPAR/Ly6 domain-containing protein,240201,Burhinus bistriatus,A0A7K4T870,IPR035076
InterPro|IPR035076_A0A7K4T8R0|Burhinus_bistriatus,UPAR/Ly6 domain-containing protein,240201,Burhinus bistriatus,A0A7K4T8R0,IPR035076
InterPro|IPR035076_A0A7K4TA83|Burhinus_bistriatus,UPAR/Ly6 domain-containing protein,240201,Burhinus bistriatus,A0A7K4TA83,IPR035076
InterPro|IPR035076_A0A7K4TXV1|Sinosuthora_webbiana,UPAR/Ly6 domain-containing protein,337173,Sinosuthora webbiana,A0A7K4TXV1,IPR035076
InterPro|IPR035076_A0A7K4U5I3|Sinosuthora_webbiana,UPAR/Ly6 domain-containing protein,337173,Sinosuthora webbiana,A0A7K4U5I3,IPR035076
InterPro|IPR035076_A0A7K4U637|Sinosuthora_webbiana,UPAR/Ly6 domain-containing protein,337173,Sinosuthora webbiana,A0A7K4U637,IPR035076
InterPro|IPR035076_A0A7K4U7K6|Sinosuthora_webbiana,UPAR/Ly6 domain-containing protein,337173,Sinosuthora webbiana,A0A7K4U7K6,IPR035076
InterPro|IPR035076_A0A7K4VCE1|Emberiza_fucata,UPAR/Ly6 domain-containing protein,337179,Emberiza fucata,A0A7K4VCE1,IPR035076
InterPro|IPR035076_A0A7K4VCE5|Emberiza_fucata,UPAR/Ly6 domain-containing protein,337179,Emberiza fucata,A0A7K4VCE5,IPR035076
InterPro|IPR035076_A0A7K4VCP4|Emberiza_fucata,Snake toxin/toxin-like domain-containing protein,337179,Emberiza fucata,A0A7K4VCP4,IPR035076
InterPro|IPR035076_A0A7K4VEN9|Emberiza_fucata,UPAR/Ly6 domain-containing protein,337179,Emberiza fucata,A0A7K4VEN9,IPR035076
InterPro|IPR035076_A0A7K4WYE4|Tachuris_rubrigastra,UPAR/Ly6 domain-containing protein,495162,Tachuris rubrigastra,A0A7K4WYE4,IPR035076
InterPro|IPR035076_A0A7K4WYV1|Tachuris_rubrigastra,UPAR/Ly6 domain-containing protein,495162,Tachuris rubrigastra,A0A7K4WYV1,IPR035076
InterPro|IPR035076_A0A7K4WYW2|Tachuris_rubrigastra,UPAR/Ly6 domain-containing protein,495162,Tachuris rubrigastra,A0A7K4WYW2,IPR035076
InterPro|IPR035076_A0A7K4WZG8|Tachuris_rubrigastra,UPAR/Ly6 domain-containing protein,495162,Tachuris rubrigastra,A0A7K4WZG8,IPR035076
InterPro|IPR035076_A0A7K4XAA5|Regulus_satrapa,Snake toxin/toxin-like domain-containing protein,13245,Regulus satrapa,A0A7K4XAA5,IPR035076
InterPro|IPR035076_A0A7K4XQD4|Regulus_satrapa,UPAR/Ly6 domain-containing protein,13245,Regulus satrapa,A0A7K4XQD4,IPR035076
InterPro|IPR035076_A0A7K4Y3A3|Regulus_satrapa,Snake toxin/toxin-like domain-containing protein,13245,Regulus satrapa,A0A7K4Y3A3,IPR035076
InterPro|IPR035076_A0A7K4Y3E5|Regulus_satrapa,UPAR/Ly6 domain-containing protein,13245,Regulus satrapa,A0A7K4Y3E5,IPR035076
InterPro|IPR035076_A0A7K4Y3G4|Regulus_satrapa,UPAR/Ly6 domain-containing protein,13245,Regulus satrapa,A0A7K4Y3G4,IPR035076
InterPro|IPR035076_A0A7K4Y3H6|Regulus_satrapa,UPAR/Ly6 domain-containing protein,13245,Regulus satrapa,A0A7K4Y3H6,IPR035076
InterPro|IPR035076_A0A7K4YGE9|Bucorvus_abyssinicus,Snake toxin/toxin-like domain-containing protein,153643,Bucorvus abyssinicus,A0A7K4YGE9,IPR035076
InterPro|IPR035076_A0A7K4YGF7|Bucorvus_abyssinicus,UPAR/Ly6 domain-containing protein,153643,Bucorvus abyssinicus,A0A7K4YGF7,IPR035076
InterPro|IPR035076_A0A7K4YGM0|Bucorvus_abyssinicus,UPAR/Ly6 domain-containing protein,153643,Bucorvus abyssinicus,A0A7K4YGM0,IPR035076
InterPro|IPR035076_A0A7K4YGU2|Bucorvus_abyssinicus,UPAR/Ly6 domain-containing protein,153643,Bucorvus abyssinicus,A0A7K4YGU2,IPR035076
InterPro|IPR035076_A0A7K4ZMT6|Centropus_unirufus,UPAR/Ly6 domain-containing protein,1118519,Centropus unirufus,A0A7K4ZMT6,IPR035076
InterPro|IPR035076_A0A7K4ZMZ0|Centropus_unirufus,UPAR/Ly6 domain-containing protein,1118519,Centropus unirufus,A0A7K4ZMZ0,IPR035076
InterPro|IPR035076_A0A7K4ZNC9|Centropus_unirufus,UPAR/Ly6 domain-containing protein,1118519,Centropus unirufus,A0A7K4ZNC9,IPR035076
InterPro|IPR035076_A0A7K5B2Z6|Furnarius_figulus,UPAR/Ly6 domain-containing protein,463165,Furnarius figulus,A0A7K5B2Z6,IPR035076
InterPro|IPR035076_A0A7K5B9D7|Furnarius_figulus,UPAR/Ly6 domain-containing protein,463165,Furnarius figulus,A0A7K5B9D7,IPR035076
InterPro|IPR035076_A0A7K5B9I2|Furnarius_figulus,UPAR/Ly6 domain-containing protein,463165,Furnarius figulus,A0A7K5B9I2,IPR035076
InterPro|IPR035076_A0A7K5B9J7|Furnarius_figulus,UPAR/Ly6 domain-containing protein,463165,Furnarius figulus,A0A7K5B9J7,IPR035076
InterPro|IPR035076_A0A7K5BBN6|Furnarius_figulus,UPAR/Ly6 domain-containing protein,463165,Furnarius figulus,A0A7K5BBN6,IPR035076
